,CustomerID,Gender,SeniorCitizen,Partner,Dependents,State,Latitude,Longitude,ZipCode,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tenure,Contract,PaymentMethod,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,LTV_Segment
2167,2277-AXSDC,Female,No,No,No,California,32.770393,-115.60915,92243,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,32,One year,Bank transfer (automatic),No,19.75,624.15,No,Low
2168,9442-JTWDL,Female,No,No,No,California,32.730583,-115.50108300000001,92249,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,11,One year,Credit card (automatic),No,20.05,237.7,No,Low
2169,3067-SVMTC,Female,No,Yes,No,California,32.858595,-115.662709,92251,Yes,No,DSL,Yes,No,No,Yes,No,No,68,One year,Bank transfer (automatic),No,55.9,3848.8,No,Low
2170,5495-GPSRW,Male,No,No,No,California,34.167235999999995,-116.28151100000001,92252,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20,Two year,Mailed check,Yes,19.7,419.4,No,Low
2171,7606-BPHHN,Male,No,No,No,California,33.695532,-116.310571,92253,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,72,Two year,Credit card (automatic),Yes,19.8,1468.75,No,Low
2172,4742-DRORA,Male,No,Yes,No,California,33.543834999999994,-115.99390600000001,92254,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,60,One year,Bank transfer (automatic),Yes,95.4,5812.0,No,High
2173,0111-KLBQG,Male,Yes,Yes,Yes,California,34.097863000000004,-116.59456100000001,92256,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,32,Month-to-month,Mailed check,Yes,93.95,2861.45,No,Low
2174,4163-NCJAK,Female,No,Yes,No,California,33.694501,-116.41271100000002,92260,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,46,One year,Bank transfer (automatic),Yes,24.45,1066.15,No,Low
2175,5233-AOZUF,Female,No,Yes,No,California,33.839989,-116.65921499999999,92262,Yes,Yes,Fiber optic,No,No,No,No,No,No,29,Month-to-month,Electronic check,Yes,74.95,2149.05,No,Low
2176,5973-EJGDP,Male,No,No,No,California,33.745746000000004,-116.514215,92264,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,51,Month-to-month,Electronic check,Yes,87.35,4473.0,No,Low
2177,1996-DBMUS,Female,Yes,Yes,No,California,33.3249,-114.758334,92266,Yes,No,Fiber optic,No,No,No,No,No,No,48,Month-to-month,Bank transfer (automatic),Yes,70.65,3545.05,No,Low
2178,7916-VCCPB,Female,No,Yes,Yes,California,34.273872,-114.192901,92267,Yes,No,Fiber optic,No,Yes,No,No,No,No,16,Month-to-month,Bank transfer (automatic),No,73.25,1195.75,No,Low
2179,4686-GEFRM,Male,No,Yes,No,California,34.201108000000005,-116.593456,92268,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,70,Two year,Bank transfer (automatic),Yes,98.7,6858.9,No,High
2180,5249-QYHEX,Female,No,Yes,Yes,California,33.763678000000006,-116.429928,92270,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,40,Two year,Mailed check,Yes,24.8,1024.7,No,Low
2181,2233-FAGXV,Female,No,Yes,Yes,California,33.28156,-115.955541,92275,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,5,Month-to-month,Mailed check,Yes,24.3,132.25,No,Low
2182,5605-IYGFG,Female,No,No,No,California,33.849263,-116.382778,92276,Yes,No,Fiber optic,No,No,No,No,No,No,7,Month-to-month,Bank transfer (automatic),Yes,69.85,515.45,No,Low
2183,7663-ZTEGJ,Male,No,No,No,California,34.172109999999996,-115.769773,92277,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,29,One year,Credit card (automatic),No,100.55,2830.45,No,Low
2184,3935-TBRZZ,Male,No,Yes,No,California,34.457829,-116.13958899999999,92278,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,44,One year,Mailed check,No,25.7,1110.5,No,Low
2185,8111-BKVDS,Female,No,No,No,California,34.264124,-114.717964,92280,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,10,Month-to-month,Bank transfer (automatic),No,40.7,449.3,No,Low
2186,2055-SIFSS,Female,Yes,Yes,No,California,33.03679,-115.60503,92281,Yes,Yes,DSL,No,No,No,No,No,No,55,Month-to-month,Bank transfer (automatic),No,51.65,2838.55,No,Low
2187,2806-MLNTI,Male,Yes,Yes,No,California,33.972293,-116.654195,92282,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,52,One year,Bank transfer (automatic),Yes,105.1,5376.4,No,High
2188,8734-DKSTZ,Female,No,Yes,Yes,California,32.852947,-114.850784,92283,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,10,Month-to-month,Electronic check,No,85.95,858.6,No,Low
2189,4360-PNRQB,Male,No,No,No,California,34.159534,-116.42598400000001,92284,Yes,Yes,Fiber optic,No,No,No,No,No,No,18,Month-to-month,Bank transfer (automatic),Yes,75.6,1395.05,No,Low
2190,6152-ONASV,Female,No,Yes,No,California,34.341737,-116.53941599999999,92285,Yes,Yes,DSL,Yes,No,No,Yes,No,No,68,One year,Bank transfer (automatic),No,58.25,3975.7,No,Low
2191,7781-HVGMK,Female,No,Yes,No,California,34.559882,-115.63716399999998,92304,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,72,Two year,Credit card (automatic),Yes,65.2,4784.45,No,High
2192,2181-UAESM,Male,No,No,No,California,34.1678,-116.86433000000001,92305,Yes,No,DSL,Yes,No,Yes,No,No,No,2,Month-to-month,Electronic check,No,53.45,119.5,No,Low
2193,6048-NJXHX,Male,No,Yes,No,California,34.424926,-117.184503,92308,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,41,Two year,Electronic check,Yes,19.75,899.45,No,Low
2194,2320-SLKMB,Female,No,No,No,California,35.28952,-116.09221399999998,92309,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,26,Month-to-month,Credit card (automatic),Yes,44.45,1183.8,No,Low
2195,4980-URKXC,Male,No,Yes,No,California,35.349241,-116.77028100000001,92310,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,36,One year,Bank transfer (automatic),No,20.85,720.05,No,Low
2196,4376-KFVRS,Male,No,Yes,No,California,34.965648,-117.00150900000001,92311,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,72,Two year,Credit card (automatic),Yes,114.05,8468.2,No,High
2197,5886-VLQVU,Male,No,Yes,No,California,34.029175,-117.30721100000001,92313,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,35,Month-to-month,Bank transfer (automatic),Yes,89.85,3161.2,No,Low
2198,3577-AMVUX,Male,No,No,No,California,34.278967,-116.773825,92314,Yes,No,DSL,No,No,Yes,Yes,No,No,1,Month-to-month,Mailed check,No,55.05,55.05,No,Low
2199,0771-WLCLA,Female,No,Yes,Yes,California,34.242058,-116.89801999999999,92315,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,16,Month-to-month,Electronic check,Yes,112.95,1882.55,No,Low
2200,5628-RKIFK,Female,Yes,No,No,California,34.059722,-117.39103999999999,92316,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,49,Month-to-month,Credit card (automatic),No,101.55,5070.4,No,High
2201,0206-TBWLC,Female,No,Yes,No,California,33.982787,-117.057627,92320,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,54,One year,Mailed check,Yes,114.65,6049.5,No,High
2202,2937-FTHUR,Female,No,No,Yes,California,34.255203,-117.17565400000001,92321,Yes,Yes,DSL,Yes,No,No,No,No,Yes,18,Month-to-month,Electronic check,No,64.8,1166.7,No,Low
2203,1910-FMXJM,Female,No,Yes,No,California,34.030915,-117.273201,92324,Yes,No,Fiber optic,No,No,No,No,No,Yes,36,Month-to-month,Electronic check,No,80.4,2937.65,No,Low
2204,0732-OCQOC,Female,No,Yes,No,California,36.27688,-117.033326,92328,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,52,Two year,Bank transfer (automatic),Yes,25.05,1270.25,No,Low
2205,5168-MSWXT,Male,No,Yes,Yes,California,34.9436,-115.287901,92332,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,8,Month-to-month,Electronic check,Yes,94.75,759.55,No,Low
2206,1090-ESELR,Male,No,Yes,No,California,34.274846000000004,-116.93758100000001,92333,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,72,Two year,Bank transfer (automatic),No,105.5,7611.55,No,High
2207,8592-PLTMQ,Female,No,No,No,California,34.087558,-117.464096,92335,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,64,One year,Mailed check,No,24.7,1642.75,No,Low
2208,5760-WRAHC,Female,Yes,No,No,California,34.136367,-117.460803,92336,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,22,Month-to-month,Mailed check,Yes,69.75,1545.4,No,Low
2209,8847-GEOOQ,Male,No,Yes,No,California,34.049671000000004,-117.468896,92337,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,60,Month-to-month,Bank transfer (automatic),Yes,60.2,3582.4,No,Low
2210,4785-FCIFB,Female,No,Yes,No,California,34.067699,-116.90389099999999,92339,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,61,Two year,Mailed check,No,24.4,1417.9,No,Low
2211,8313-NDOIA,Female,No,No,No,California,34.244411,-117.072654,92341,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,24,Month-to-month,Electronic check,Yes,104.15,2494.65,No,Low
2212,5149-CUZUJ,Male,No,Yes,No,California,34.757783,-117.33997,92342,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,28,One year,Bank transfer (automatic),No,92.9,2768.35,No,Low
2213,0942-KOWSM,Female,No,Yes,No,California,34.361387,-117.33750900000001,92345,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,30,Two year,Bank transfer (automatic),No,80.8,2369.3,No,Low
2214,4237-CLSMM,Male,No,Yes,No,California,34.129677,-117.15427700000001,92346,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2,Month-to-month,Mailed check,No,20.0,38.0,No,Low
2215,1452-VOQCH,Male,No,No,No,California,34.983808,-117.239306,92347,Yes,Yes,Fiber optic,No,No,No,No,No,No,1,Month-to-month,Electronic check,Yes,75.1,75.1,No,Low
2216,4719-UMSIY,Male,No,No,Yes,California,34.2565,-117.19335,92352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,6,Month-to-month,Mailed check,No,19.65,100.9,No,Low
2217,6614-VBEGU,Female,No,Yes,No,California,34.049315,-117.255974,92354,Yes,No,DSL,No,Yes,No,No,Yes,Yes,24,Month-to-month,Bank transfer (automatic),Yes,69.45,1614.05,No,Low
2218,1480-BKXGA,Male,Yes,Yes,No,California,34.103578000000006,-117.04054,92359,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,72,Two year,Bank transfer (automatic),Yes,116.05,8404.9,No,High
2219,2996-XAUVF,Male,No,No,No,California,34.711224,-114.702256,92363,No,No phone service,DSL,No,No,No,Yes,No,Yes,70,Two year,Mailed check,Yes,40.05,2799.75,No,Low
2220,9076-AXYIK,Male,Yes,Yes,No,California,35.478736,-115.51698400000001,92364,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,64,Two year,Electronic check,No,102.1,6538.45,No,High
2221,5968-XQIVE,Male,No,Yes,No,California,34.89326,-116.505958,92365,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,72,One year,Electronic check,Yes,89.7,6588.95,No,High
2222,8896-RAZCR,Female,No,No,No,California,34.647959,-117.296957,92368,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,44,Two year,Mailed check,No,19.9,868.1,No,Low
2223,4933-IKULF,Female,Yes,No,No,California,34.459322,-117.629729,92372,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,17,One year,Mailed check,No,20.65,330.6,No,Low
2224,1304-BCCFO,Male,No,Yes,No,California,34.064073,-117.16615800000001,92374,Yes,No,DSL,No,No,Yes,No,Yes,Yes,9,Month-to-month,Mailed check,Yes,70.05,564.4,No,Low
2225,4104-PVRPS,Male,No,Yes,No,California,34.109775,-117.378904,92376,Yes,No,DSL,Yes,No,No,Yes,No,No,24,Month-to-month,Mailed check,No,53.6,1315.35,No,Low
2226,3780-DDGSE,Male,Yes,Yes,Yes,California,35.924252,-116.18866799999999,92384,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,35,Month-to-month,Electronic check,Yes,76.05,2747.2,No,Low
2227,4431-EDMIQ,Female,No,Yes,Yes,California,34.243088,-116.83001499999999,92386,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,7,Month-to-month,Electronic check,Yes,75.7,554.05,No,Low
2228,0486-LGCCH,Male,No,Yes,Yes,California,34.567058,-117.362329,92394,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,11,Two year,Mailed check,No,19.65,225.75,No,Low
2229,4612-SSVHJ,Female,Yes,No,No,California,35.013298999999996,-116.834092,92398,Yes,No,Fiber optic,No,No,No,No,No,Yes,20,Month-to-month,Electronic check,Yes,81.45,1671.6,No,Low
2230,5168-MQQCA,Female,No,Yes,No,California,34.045970000000004,-117.011825,92399,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,72,One year,Bank transfer (automatic),Yes,108.5,8003.8,No,High
2231,7971-HLVXI,Male,No,Yes,Yes,California,34.183285999999995,-117.221722,92404,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,72,Two year,Credit card (automatic),Yes,84.5,6130.85,No,High
2232,9094-AZPHK,Female,No,No,No,California,34.142747,-117.30086399999999,92405,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,15,Month-to-month,Electronic check,Yes,100.15,1415.0,No,Low
2233,3649-JPUGY,Male,No,No,No,California,34.250069,-117.39394899999999,92407,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,72,Two year,Bank transfer (automatic),Yes,88.6,6201.95,No,High
2234,3552-CTCYF,Male,No,Yes,Yes,California,34.122501,-117.32013799999999,92411,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,63,Two year,Bank transfer (automatic),Yes,104.8,6597.25,No,High
2235,6778-YSNIH,Female,No,No,No,California,33.994676,-117.372498,92501,Yes,No,DSL,No,Yes,No,No,Yes,No,2,Month-to-month,Electronic check,Yes,59.0,114.15,No,Low
2236,5756-OZRIO,Male,Yes,Yes,No,California,33.9108,-117.39815300000001,92504,Yes,Yes,DSL,No,Yes,No,No,No,Yes,61,One year,Bank transfer (automatic),No,64.05,3902.6,No,Low
2237,6579-JPICP,Male,No,No,No,California,33.920907,-117.489426,92505,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Month-to-month,Mailed check,No,20.4,20.4,No,Low
2238,4134-BSXLX,Male,No,Yes,No,California,33.976328,-117.31978600000001,92507,Yes,No,DSL,Yes,Yes,No,Yes,No,No,28,Month-to-month,Mailed check,No,60.9,1785.65,No,Low
2239,0505-SPOOW,Female,No,Yes,No,California,33.885498999999996,-117.324959,92508,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,70,Two year,Bank transfer (automatic),No,19.8,1397.65,No,Low
2240,4374-YMUSQ,Male,No,No,No,California,33.655421000000004,-117.391751,92530,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,34,One year,Credit card (automatic),No,116.25,3899.05,No,Low
2241,4513-CXYIX,Female,Yes,Yes,No,California,33.705836,-117.31820400000001,92532,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,71,Two year,Credit card (automatic),Yes,80.7,5676.0,No,High
2242,3957-HHLMR,Female,No,Yes,No,California,33.482243,-116.827173,92536,Yes,Yes,DSL,Yes,No,No,No,No,Yes,70,One year,Bank transfer (automatic),No,65.2,4543.15,No,High
2243,7803-XOCCZ,Female,No,Yes,Yes,California,33.527605,-116.666551,92539,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,52,Month-to-month,Bank transfer (automatic),Yes,84.05,4326.8,No,Low
2244,5736-YEJAX,Male,No,No,No,California,33.739415,-116.96833899999999,92543,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,69,Two year,Credit card (automatic),Yes,79.45,5502.55,No,High
2245,8981-FJGLA,Male,No,No,Yes,California,33.734933000000005,-117.044145,92545,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,11,Month-to-month,Mailed check,Yes,78.0,851.8,No,Low
2246,1135-LMECX,Female,No,No,No,California,33.882740000000005,-117.224878,92551,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,Month-to-month,Mailed check,No,19.85,19.85,No,Low
2247,4332-MUOEZ,Male,Yes,Yes,No,California,33.923149,-117.244933,92553,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,20,One year,Credit card (automatic),No,94.3,1818.3,No,Low
2248,8535-SFUTN,Male,No,No,No,California,33.907361,-117.109972,92555,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,61,Month-to-month,Electronic check,Yes,106.45,6300.15,No,High
2249,8677-HDZEE,Female,No,No,No,California,33.638645000000004,-116.55783000000001,92561,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,56,Month-to-month,Bank transfer (automatic),Yes,105.45,5916.95,No,High
2250,2475-MROZF,Male,No,No,No,California,33.548869,-117.33416499999998,92562,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,30,Month-to-month,Credit card (automatic),Yes,95.0,2852.4,No,Low
2251,3482-ABPKK,Female,No,No,No,California,33.827690000000004,-117.102244,92567,Yes,No,DSL,Yes,No,No,Yes,No,No,28,One year,Mailed check,No,54.3,1546.3,No,Low
2252,6705-LXORM,Female,Yes,Yes,No,California,33.787298,-117.320676,92570,Yes,No,Fiber optic,No,No,No,No,No,No,5,Month-to-month,Electronic check,No,70.05,302.6,No,Low
2253,7531-GQHME,Male,No,No,No,California,33.806708,-117.02006999999999,92582,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,12,Month-to-month,Credit card (automatic),No,20.05,265.45,No,Low
2254,5174-ITUMV,Male,No,Yes,Yes,California,33.796568,-116.924723,92583,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,67,One year,Electronic check,Yes,105.4,6989.45,No,High
2255,4109-CYRBD,Male,Yes,Yes,No,California,33.653338,-117.178271,92584,Yes,Yes,DSL,No,No,No,No,No,No,29,Month-to-month,Electronic check,Yes,51.6,1442.0,No,Low
2256,0913-XWSCN,Male,No,Yes,Yes,California,33.739412,-117.17333400000001,92585,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,55,Month-to-month,Bank transfer (automatic),No,85.5,4713.4,No,High
2257,0750-EBAIU,Male,No,No,No,California,33.475493,-117.219551,92590,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,52,One year,Electronic check,No,91.25,4738.3,No,High
2258,8606-CIQUL,Male,Yes,Yes,Yes,California,33.540603999999995,-117.10909,92591,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,72,Two year,Credit card (automatic),Yes,115.75,8399.15,No,High
2259,3571-DPYUH,Male,No,Yes,Yes,California,33.507255,-117.029473,92592,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,58,One year,Credit card (automatic),Yes,94.7,5430.35,No,High
2260,7601-GNDYK,Male,No,Yes,Yes,California,33.617108,-117.253349,92595,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,35,Two year,Mailed check,No,19.6,686.95,No,Low
2261,0356-OBMAC,Female,Yes,No,No,California,33.657433000000005,-117.04253999999999,92596,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,56,Two year,Bank transfer (automatic),Yes,99.9,5706.3,No,High
2262,8067-NIOYM,Female,No,Yes,Yes,California,33.720359,-117.733655,92602,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24,Two year,Credit card (automatic),Yes,21.1,490.65,No,Low
2263,1403-GYAFU,Male,No,Yes,Yes,California,33.688546,-117.788091,92604,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,70,Two year,Credit card (automatic),No,20.05,1360.25,No,Low
2264,4234-XTNEA,Male,No,No,No,California,33.703976000000004,-117.82417199999999,92606,Yes,No,Fiber optic,No,No,No,No,Yes,No,2,Month-to-month,Electronic check,Yes,79.95,174.45,No,Low
2265,1297-VQDRP,Male,Yes,Yes,Yes,California,33.698728,-117.67768000000001,92610,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,68,One year,Credit card (automatic),Yes,107.15,7379.8,No,High
2266,5348-CAGXB,Male,No,No,No,California,33.680302000000005,-117.83329599999999,92614,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,12,Month-to-month,Electronic check,Yes,89.55,1021.75,No,Low
2267,0621-HJWXJ,Female,No,Yes,No,California,33.667145,-117.73213500000001,92618,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,63,Month-to-month,Bank transfer (automatic),Yes,81.55,5029.05,No,High
2268,5844-QVTAT,Female,No,Yes,No,California,33.716136,-117.752574,92620,Yes,No,DSL,Yes,Yes,Yes,No,No,No,33,One year,Mailed check,Yes,58.45,1955.4,No,Low
